date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,SGOV,SPY,TIP,TLT
1990-02-19,0,0,0,-0.01015475218551909,0,0,0,3.032417272195165e-4,0,0,0
1990-02-20,-0.0028644349360277266,0,0,-0.0034196430226306473,0,0,0,3.076522455169872e-4,0,0,0
1990-02-21,-0.007207863825147487,0,0,-0.0034313771074144794,0,-0.0057583740079248935,-0.0037730920605617557,3.0581512271576905e-4,-9.56709013789192e-4,0,0
1990-02-22,0.0031126822884173233,0,0,-0.003443191997611117,0,0.004825890657325083,0.0037873822022795878,3.05080036406169e-4,-0.005743235441755701,0,0.01070602897300077
1990-02-23,-0.0037668316320997874,0,0,-0.0034550885307916834,0,-0.005763612120040729,0.00251602903093473,3.0287396360417773e-4,-0.004493347788687041,0,-0.0021191284663271137
1990-02-26,0.006889155851815154,0,0,-0.010401202668420484,0,0,0.0012548073056559694,3.043448144843808e-4,0.014184239092785322,0,0.006370413514471762
1990-02-27,-0.00834270801897219,0,0,-0.0035035082555565644,0,0,0.003759205313475844,3.05080036406169e-4,0.005086526795640367,0,0.004218493426602077
1990-02-28,-0.0032510681899876603,0,0,-0.003515825980906162,0,0,0.0036476091827422064,3.069174980181444e-4,0.005060017784799475,0,-0.0022195425054409856
1990-03-01,-0.012292418449963427,0,0,-0.003528230625806539,0,0.008695655289034931,-0.006265974699582011,3.0838685757950124e-4,0.0025168261782491097,0,-0.006355576319408751
1990-03-02,0.007198561898201117,0,0,-5.6334610251229655e-5,0,0.005747759857002155,0.001259821173168696,3.0618261503234656e-4,0.008475168302553238,0,0.0042634602195597004
1990-03-05,0.01200636270550448,0,0,-1.6901335205488088e-4,0,0.0019037935682286733,-0.00377769438203579,3.087541128377058e-4,-0.00497995152679398,0,-0.0095532348679781
1990-03-06,-0.00995726813096709,0,0,-5.6347307465620666e-5,0,0.0066544930398739766,-0.0012640064908981952,3.116909371720933e-4,0.012511619816120367,0,0.005359071037448038
1990-03-07,-0.008446841196948829,0,0,-5.635048266361409e-5,0,0.004721137984136092,0.0025324130258392863,3.120578880912994e-4,-0.0027802749673768723,0,0.0010652518652756182
1990-03-08,-0.0031732421214449857,0,0,-5.635365821943239e-5,0,0.007518929744876557,0,3.120578880912994e-4,0.00991305946683374,0,0.002131723372210681
1990-03-09,-0.007770150644773599,0,0,-5.6356834133186595e-5,0,9.329386368028825e-4,-0.0025260161097395706,3.1499227973497135e-4,-0.006441126272826447,0,-0.006377710905629885
1990-03-12,-0.006425575475200063,0,0,-1.6908003121485216e-4,0,0.001864483699157704,0,3.149922797347493e-4,0.002160295377468424,0,0.0021398014328624093
1990-03-13,-3.938214622263292e-4,0,0,-5.636954136878369e-5,0,0,-0.0037978191553754703,3.1499227973497135e-4,-0.008009673562721309,0,-0.009606279566618747
1990-03-14,0.002569567585910093,0,0,-5.637271907288355e-5,0,0.0037201882237267725,0,3.13892136048155e-4,0.002794828440463526,0,0.00969945524534932
1990-03-15,0.011120014642935772,0,0,-5.637589713591851e-5,0,0.0018537725772467262,0.002541163473850805,3.1315853816815675e-4,0.0037165530416740644,0,-0.0010677106672191128
1990-03-16,9.15355451954758e-4,0,0,-5.637907555644528e-5,0,0.006475512631411329,0.0038035360293102727,3.1242480522619687e-4,0.010799246941894047,0,0.007478559857738487
1990-03-19,0.0015366309994604421,0,0,-1.6914676300805453e-4,0,9.192188184947714e-4,0,3.1352535398743164e-4,0.005189330817294113,0,-0.0021195834288512128
1990-03-20,-0.006676405633784133,0,0,-5.639179282523887e-5,0,0,0.0037871280558039455,3.1462559891526354e-4,-0.005769681745128485,0,0.009563181061747805
1990-03-21,0.0026723587813706207,0,0,-5.639497303888685e-5,0,9.18601614600556e-4,0.0012574475782651806,3.13892136047933e-4,-0.005192561502518345,0,-0.002104896459735217
1990-03-22,-0.005368953949964728,0,0,-5.639815361124789e-5,0,-0.009174750913138019,0,3.116909371720933e-4,-0.01197389745471189,0,-0.001054854880680356
1990-03-23,0.001266750920595694,0,0,-5.640133454232199e-5,0,0.0037036536902987915,0,3.10956933956108e-4,0.0046611284016553345,0,0
1990-03-26,-0.00841863339699811,0,0,-1.6921354749699358e-4,0,0.0018447655973334864,0.0012570599155863338,3.10222795528281e-4,0.0018561638991783092,0,0.0021111900266315153
1990-03-27,0.0040229250039378606,0,0,-5.6414061855636355e-5,0,0.0018419377298724005,-0.0012554816998666674,3.116909371720933e-4,0.011422734223814679,0,-0.0010529981728948368
1990-03-28,-0.0027985816680509146,0,0,-5.6417244581941084e-5,0,0,0,3.098556755944948e-4,0.0030786717855475487,0,0
1990-03-29,0.0029436314412309983,0,0,-5.6420427666625805e-5,0,-0.0027577700514828107,-0.00376810163796093,3.091213342552024e-4,-0.003683239439600361,0,-0.009494720685143343
1990-03-30,0.0064729708952000475,0,0,-5.642361111113381e-5,0,0,0.0013988599814416247,3.0801956847459344e-4,-0.0024641589233079797,0,0.0017168001589205062
1990-04-02,0.010551447643830647,0,0,-8.170310535462466e-4,0,-0.007373175302004209,-0.0012703035321764977,3.072848887002433e-4,-0.0033974238827748637,0,0
1990-04-03,0.0033803431750445423,0,0,-7.047532690226399e-4,0,0.00649979424203595,0.0012719192556995829,3.087541128377058e-4,0.014874797437534726,0,0.0010704790861932878
1990-04-04,-0.007310898568741231,0,0,-7.052502964747243e-4,0,-0.004612712099587246,0.0025370239783104598,3.0581512271576905e-4,-0.007023098170498843,0,0.007486844292640349
1990-04-05,-0.011766449595253636,0,0,-7.057480254787363e-4,0,9.270008321589085e-4,0.0037980897862985863,3.061826150321245e-4,-9.225085428186119e-4,0,0
1990-04-06,-0.0035913973486141337,0,0,-7.062464575218197e-4,0,-0.0027780835800796932,0,3.061826150321245e-4,-0.0018470908350192161,0,0
1990-04-09,-0.011947657017131297,0,0,-0.0021202367822817925,0,-0.003713741900790435,-0.002522215514424331,3.087541128377058e-4,0.0037012031954188895,0,-0.0031846301997188187
1990-04-10,-0.010825140615671192,0,0,-7.08247245955862e-4,0,0.001864483699157704,0,3.0728488870002124e-4,0.0021500833020271504,0,-0.0010647788667923486
1990-04-11,0.005117623815392713,0,0,-7.087492156356845e-4,0,9.296446621256393e-4,-0.001264693196634692,3.065500734640292e-4,-6.134479665066417e-4,0,-0.001067506283402353
1990-04-12,-0.005685848010206662,0,0,-7.092518973617068e-4,0,0.003717537022889683,-0.001265401166222202,3.061826150321245e-4,0.00736202089917537,0,-0.0032005961017637086
1990-04-13,5.390755178180662e-5,0,0,-7.097552926498274e-4,0,0,0,3.061826150321245e-4,0,0,0
1990-04-16,0.009516517959037296,0,0,-0.002130778209060491,0,0,0,3.0581512271576905e-4,0,0,0
1990-04-17,4.96331077042278e-5,0,0,-7.117760398958062e-4,0,-0.0037037681277505285,-0.006346541152489671,3.065500734640292e-4,0,0,-0.008592848909710238
1990-04-18,-0.006669984621979763,0,0,-7.12283025887106e-4,0,-0.005576133240018821,-0.006386075340764297,3.0838685757950124e-4,-0.011257406192295982,0,-0.009749516022658056
1990-04-19,0.014470652215296864,0,0,-7.127907346285989e-4,0,-0.0037382672362084035,-0.002569638047982381,3.0765224551720927e-4,-0.00799970990428922,0,-0.00109582493487681
1990-04-20,-0.00488800047720328,0,0,-7.132991676660483e-4,0,-0.0056283255322852055,-0.0025775720005518643,3.036094569004444e-4,-0.00868465125994522,0,-0.004380409226999782
1990-04-23,0.005384502711695216,0,0,-0.002141424979654083,0,-0.009433715871294934,-0.0038768055584265104,3.054475965091896e-4,-0.011890500906752366,0,-0.004399874957637717
1990-04-24,-0.004322617765516457,0,0,-7.153401738687615e-4,0,0,-0.0012957720173669696,0.00030655007346425123,-0.001899492121160029,0,-0.0011049754868454054
1990-04-25,-0.005872418015714476,0,0,-7.158522517429766e-4,0,0.0019037935682286733,0,3.076522455169872e-4,0.005393546184921716,0,0.001106197808307341
1990-04-26,7.670721910513212e-4,0,0,-7.163650632864282e-4,0,9.513803297358514e-4,-0.0038963320820213365,3.087541128377058e-4,0.002523779174634866,0,-0.005526527955559413
1990-04-27,0.0036335681371357786,0,0,-7.168786100772984e-4,0,-0.005698278896532405,-0.001304062133606454,3.072848887002433e-4,-0.011645680653465829,0,-0.001108968262165888
1990-04-30,0.006799498244078217,0,0,-0.0021521786810938526,0,9.545066501470689e-4,0.007496501629160157,3.080195684748155e-4,0.005414669094264468,0,0.010643410371602657
1990-05-01,0.008189249175708069,0,0,-7.189401814292617e-4,0,0.0019094335759819447,0,3.1242480522619687e-4,0.004750641929308186,0,-0.0011085652160415238
1990-05-02,-0.0055881772707299104,0,0,-0.0010022439621453216,0,0.004761367233116154,-0.0013051955278023941,3.116909371720933e-4,0.0066207410584515625,0,-0.0011108604666697497
1990-05-03,-0.01887578386844757,0,0,-0.0010032494628620103,0,0.005687712918750032,0.0026150236968078833,3.10956933956108e-4,0.0037582806554912196,0,0.004445184937061919
1990-05-04,0.0011953332130458794,0,0,-0.0010042569831409942,0,0.003769393142730504,0.010430275374615938,3.061826150321245e-4,0.008736195524084112,0,0.014381203550715815
1990-05-07,0.006831346514730274,0,0,-0.003015799587218093,0,0.001878025259283378,0.0025801748114389067,3.087541128377058e-4,0.00680535732031573,0,-0.0032722445853242688
1990-05-08,-6.353869618650476e-4,0,0,-0.0010083073820592592,0,0,0,3.076522455169872e-4,0.00460779637027664,0,0.0032829873228148454
1990-05-09,0.008899717344612146,0,0,-0.0010093250920004682,0,9.371945300087337e-4,-0.003860352057375116,3.058151227159911e-4,0.0024463790764071014,0,-0.0065434427829499375
1990-05-10,0.003832251551852739,0,0,-0.0010103448584176666,0,0.0028088353331858773,0.005167015784371287,3.043448144846028e-4,0.0030505569962933077,0,0.006586541440000149
1990-05-11,-0.005759798631388424,0,0,-0.001011366687550197,0,0.007469670798571082,0.012854939690658096,3.0103463629282956e-4,0.024027277640427558,0,0.013085458673583794
1990-05-14,0.013070319147611809,0,0,-0.0030371717569904755,0,0.004634087812510623,0.005074818251958657,3.014025696739253e-4,0.008316038760162403,0,0.007535459203195538
1990-05-15,-0.0033763393993048174,0,0,-0.0010154747569151024,0,-9.228388593830461e-4,-0.0025250887073786643,3.0213833454539873e-4,-0.0014735395163035792,0,-0.004273931617280402
1990-05-16,-0.005842618411139866,0,0,-0.0010165069941079352,0,0.0027701608688133206,0,3.0287396360417773e-4,-5.888666598952152e-4,0,-0.002146325447219044
1990-05-17,0.004195525644287157,0,0,-0.001017541331988392,0,0.006445814710055009,0,3.0287396360417773e-4,0.0014752820741927852,0,0.0010753772379266113
1990-05-18,-0.005067064044558256,0,0,-0.0010185777769765592,0,0.002745041855782171,-0.0050636516193497405,3.0581512271576905e-4,5.896452110318862e-4,0,-0.007517774088246276
1990-05-21,-0.011027861789138393,0,0,-0.0030588490065508456,0,0.009123737561397283,0,3.0618261503234656e-4,0.009425693877124441,0,0.001081603730300973
1990-05-22,0.003586884230104337,0,0,-0.0010227447573017967,0,0.004521182531891377,0.006362298318986159,3.05080036406169e-4,0.002042522411074943,0,0.007567478157660457
1990-05-23,-0.016306998594273425,0,0,-0.0010237918350336495,0,0.0027000105904579907,0.003791237569458872,3.0213833454539873e-4,0.00232936972776554,0,0.003218645813902521
1990-05-24,-0.0016132883572118617,0,0,-0.001024841058941961,0,0.0026930729977661105,-0.002518239712694048,3.036094569004444e-4,-0.002323956374138958,0,-0.0010695330849945783
1990-05-25,-5.350116049263054e-4,0,0,-0.0010258924356321142,0,-0.006267144026363192,-0.0050491945075143985,3.0581512271621314e-4,-0.010192378741159858,0,-0.007493720132336845
1990-05-28,0,0,0,-0.003080837915208856,0,0,0,3.0581512271576905e-4,0,0,0
1990-05-29,0.0032224483140195215,0,0,-0.0010301196032670434,0,0,0,3.061826150321245e-4,0,0,0
1990-05-30,7.653790908812574e-5,0,0,-0.001031181843899165,0,0.002685729188254271,0.003798305316898176,3.065500734640292e-4,5.78677809305761e-4,0,0.0032273510686942064
1990-05-31,-0.014983396886512068,0,0,-0.0010322462775189667,0,0.0017856902450903434,0.008893213894590302,3.058151227159911e-4,8.665878705038654e-4,0,0.010252264841199565
1990-06-01,-0.004261911300986854,0,0,-0.0010333129109247885,0,0.005347521717904202,0.013855713180509932,3.032417272195165e-4,0.005486840311081043,0,0.011751581772845965
1990-06-04,-0.01134665278970115,0,0,0.005306469920544954,0,0.00531951610482162,0,3.039771526531787e-4,0.0120622556894745,0,0.004224865125928234
1990-06-05,-0.006257535559439309,0,0,0.0017594866438968015,0,-0.002646011256283165,-0.0012439839001880948,3.039771526531787e-4,-0.001986529048949248,0,-0.003155409137478915
1990-06-06,0.0010932773213674363,0,0,0.001756396288086437,0,-8.837244982592418e-4,-0.0012436115008407356,3.039771526531787e-4,-0.004549708454162471,0,0
1990-06-07,-0.003219402566396412,0,0,0.0017533167690215734,0,-8.850530271667933e-4,0.0012451599961322835,3.039771526531787e-4,-0.005140928419613333,0,0.0010554674603338032
1990-06-08,0.0036716832628118645,0,0,0.0017502480298012824,0,-0.0053146938273733735,0,3.039771526531787e-4,-0.012058675572403699,0,0
1990-06-11,0.002511543919799797,0,0,0.005241570041764287,0,0,-0.0012436115008409576,3.0508003640639103e-4,0.00842750491195754,0,-0.0010543546233371393
1990-06-12,0.015079812150494476,0,0,0.0017380797471884257,0,0.005343090718634702,0,3.05080036406169e-4,0.01296910285996744,0,0
1990-06-13,-3.0233131734647145e-4,0,0,0.0017350640674729245,0,0.006200202455143522,0.007472691770947115,3.028739636039557e-4,-0.003698696874496754,0,0.006330794521839378
1990-06-14,-0.008167882559310558,0,0,0.0017320588344262866,0,-0.0017604306413065984,0,3.025061660482109e-4,-0.005425618603507654,0,0.003144031053503804
1990-06-15,-0.011903986877268125,0,0,0.0017290639938603025,0,8.817131173626258e-4,-0.004943506264375563,3.036094569004444e-4,0,0,-0.00731525227111518
1990-06-18,-0.006674443711103706,0,0,0.0051782384758811695,0,-0.012334851650966261,-0.002486048368343541,3.028739636039557e-4,-0.016365534494404366,0,-0.004210974356112618
1990-06-19,-0.0015748323363161676,0,0,0.001717187485651861,0,-8.921588148532722e-4,-0.0024905124138373536,3.0544759650941167e-4,0.004378515671253025,0,-0.0010563255182094444
1990-06-20,-0.0030850801178958775,0,0,0.0017142438076380717,0,0,-0.002496537650274133,3.065500734640292e-4,0.0017440274254165722,0,-0.005291062520739076
1990-06-21,0.0016733321700939108,0,0,0.0017113102047168205,0,8.929554729497635e-4,0,3.065500734640292e-4,0.003771197650924041,0,0.003190399809503086
1990-06-22,0.011313840169638878,0,0,0.0017083866252511903,0,-0.0026763661926054727,0.0012507161280497225,3.0691749801792234e-4,-0.01387293643763321,0,0.0010615236354813984
1990-06-25,1.1629121758605088e-4,0,0,0.005116419053873056,0,-0.006260875832798107,-0.002499563013459105,3.072848887002433e-4,-0.008205893717775026,0,-0.007414802719265534
1990-06-26,-0.004245786231700133,0,0,0.001696791521486496,0,-0.0018003778746641386,0,3.080195684748155e-4,0.004752449726734165,0,0.003201260239678483
1990-06-27,-0.007604917798314181,0,0,0.0016939172969789862,0,0.0018036250813548982,0,3.072848887002433e-4,0.0032529749181864354,0,0.003190399809503086
1990-06-28,0.013527226990574848,0,0,0.0016910527934022035,0,0.006300321362555872,0.003759465829009656,3.0544759650941167e-4,0.007073126420588993,0,0.004242144601087627
1990-06-29,-0.003681472594271429,0,0,0.001688197961523752,0,0.006261207476260688,0.011447961937349538,3.0544759650941167e-4,0.0014643172867152554,0,0.011057295639940623
1990-07-02,-0.00795383418831519,0,0,0.0048534205363590655,0,8.88767115221345e-4,0,3.0544759650941167e-4,0.004090691044581485,0,0
1990-07-03,0.002369906614063222,0,0,0.0014755535495742933,0,-8.879779096561125e-4,0.0012437717246431834,3.039771526531787e-4,0.0020371287752010137,0,0.0010518122953835363
1990-07-04,0,0,0,0.0014733794992243254,0,0,0,3.039771526531787e-4,0,0,0
1990-07-05,-0.009992516670922713,0,0,0.0014712118458515278,0,0,0,3.025061660482109e-4,0,0,0
1990-07-06,-0.006901848335889693,0,0,0.001469050561263785,0,0,-0.008696539156283878,3.058151227159911e-4,0.007645606809590033,0,-0.009474008627126995
1990-07-09,0.0048496672905307125,0,0,0.0044006868523007725,0,8.929554729497635e-4,-0.0037584128101358916,3.076522455169872e-4,0.0032089773646153397,0,-0.0031881470309149673
1990-07-10,0.007131452019197404,0,0,0.0014604685526755645,0,-0.003568304503549835,-0.0012570805411068475,3.080195684748155e-4,-0.008434878343725138,0,-0.0021317705913620477
1990-07-11,0.010411103294282409,0,0,0.0014583386948725519,0,0.0053713477297328005,0.0012586627815973639,3.0728488870046533e-4,0.013494349166722985,0,0.002136324745628304
1990-07-12,0.026846635480893388,0,0,0.0014562150401316032,0,0.004452410515419114,0.003772591767361666,3.032417272195165e-4,0.011576569428776606,0,0.004264550152927704
1990-07-13,0.008382079292549305,0,0,0.0014540975613928087,0,0.0035463805924769165,0.0025075941190864093,2.9993063229194483e-4,0.005150540392046876,0,0.0042468976676495185
1990-07-16,0.007931617896306031,0,0,0.004355958695262174,0,0,0.0012503734013460388,3.002986676081676e-4,0.004554495788328561,0,0
1990-07-17,-0.004021307797528295,0,0,0.0014456888707468085,0,-0.00618398873168946,0.0012477590396964278,3.0066666893935334e-4,-0.0039668896342609505,0,0
1990-07-18,-0.0035402893667194624,0,0,0.001443601871587541,0,-0.0071110158014883185,-0.00623493986845447,2.9808994572189107e-4,-0.00881942608221975,0,-0.0074002318830878044
1990-07-19,0.0034888451305061796,0,0,0.0014415208893336917,0,-0.003580972251005732,-0.0012544076218731215,2.9772170636599427e-4,0.0028700246649540073,0,-0.0010650707464813225
1990-07-20,0.0022559957145977805,0,0,0.0014394458980024893,0,-0.0017968098047782544,0.0012559831366927288,2.977217063662163e-4,-0.010017822700081003,0,0.002132687837001823
1990-07-23,0.014408002478155435,0,0,0.004312130615281795,0,-0.023402909973096686,0.0012542152280661245,2.955115554077459e-4,-0.017055522434305748,0,0
1990-07-24,0.003423457720033385,0,0,0.0014312053274514458,0,0,-0.0037584128101358916,2.973534329815397e-4,0.0011759965362749814,0,-0.004255383024745041
1990-07-25,-0.0029440860728404683,0,0,0.0014291599061797555,0,0.0036871572016836662,0,2.984581510554474e-4,0.0035246655134477667,0,0.003204808840253648
1990-07-26,0.0011022086931187225,0,0,0.0014271203230327156,0,0.0018361818041292555,0.002515221909674459,2.991944596806295e-4,-0.0032189631455682433,0,0.0010653456270939277
1990-07-27,-0.0022155496355049653,0,0,0.0014250865530509582,0,-0.004583003961076693,0.0037649544098825594,2.96985125561644e-4,-0.00675603121720858,0,0.005318221957966829
1990-07-30,0.008324454413363602,0,0,0.004269175714249895,0,-0.005524561332031053,0.0074997486698669125,2.958799990302463e-4,0.006210621401679495,0,0.009525053807690753
1990-07-31,0.007342008396554522,0,0,0.0014170091105349947,0,-0.0027780835800796932,0.008498451259942863,2.958799990302463e-4,0.0020561794290432367,0,0.0037990909057292743
1990-08-01,0.019551244608574603,0,0,0.0014150040369231842,0,-0.0027853638037198536,0.004956479770339417,2.9330017805517805e-4,-0.0017592907647172584,0,0.006309890547464114
1990-08-02,0.03698916807870445,0,0,0.0014961225490603969,0,-0.013034977588796126,-0.008631458811802828,2.9366882617143375e-4,-0.011162709739326315,0,-0.011494450934709799
1990-08-03,0.020078967965661887,0,0,0.001493887510270575,0,-0.027358755438357862,-0.006219074447594397,2.87766360236974e-4,-0.018420237468409373,0,-0.007400248071879223
1990-08-06,0.05788677441454393,0,0,0.004474977417937787,0,-0.033947705289187335,-0.020025197735538125,2.885046467382413e-4,-0.029661030244270692,0,-0.02342878528810699
1990-08-07,0.017003890408968658,0,0,0.0014850137363773275,0,0.0010039405644353128,-0.006385580081446407,2.910875729433826e-4,0.001559321435247396,0,-0.0032715955401496633
1990-08-08,-0.03533591609523601,0,0,0.0014828117405736307,0,0.010030080572497102,0,2.914564257809893e-4,0.010588628268337619,0,-0.0010940178546555712
1990-08-09,-0.011092131652129078,0,0,0.0014806162653921984,0,0.00893750301847307,0.003855657579959315,2.9293149583442535e-4,0.004930953079426592,0,0.00766726095761161
1990-08-10,0.0051941992187469754,0,0,0.0014784272819117206,0,-0.008858331652589424,-0.0025604032866647364,2.921940290543379e-4,-0.012572784301699835,0,-0.002174693977018971
1990-08-13,0.0186182682846312,0,0,0.004428734284144031,0,-9.925445020342316e-4,0.0012837321684051606,2.9293149583442535e-4,0.00993766554108011,0,-0.0021777582362596526
1990-08-14,-0.004357476000271254,0,0,0.0014697356925312821,0,0.0049699873772346415,-0.0012820863129625604,2.9366882617143375e-4,0.001844828090381334,0,0.0010913488867028143
1990-08-15,0.0021987120114579373,0,0,0.0014675787396760676,0,0.001978518021604314,0.005134635539467469,2.9440602011598926e-4,0.002148733871645714,0,0.0032717818921399466
1990-08-16,0.01107652951971616,0,0,0.001465428108539335,0,-0.015795242656531427,-0.007663629335191935,2.955115554077459e-4,-0.0223579019175143,0,-0.01195700911595765
1990-08-17,0.016507046462465036,0,0,0.0014632837713699498,0,-0.022065780573532257,-0.005147465153830799,2.9514307771871806e-4,-0.013784531827381263,0,-0.0021996015507467215
1990-08-20,0.020999638626536532,0,0,0.004383437101736387,0,-0.007179578577745205,-0.0012941893331148702,2.9698512556186607e-4,0.0022231188272339164,0,0.001103120162662563
1990-08-21,9.360876618014213e-4,0,0,0.0014547688129895597,0,-0.023760644365979022,-0.001294486065171574,2.991944596806295e-4,-0.019968426971780473,0,-0.0011019046294485912
1990-08-22,0.032323506376407796,0,0,0.0014526555350211634,0,-0.012698177906976582,-0.0025936112910103226,2.9993063229194483e-4,-0.016170969034377758,0,-0.007718544024574281
1990-08-23,0.03369001402564886,0,0,0.0014505483878766157,0,-0.04287246843309367,-0.01040360001421392,2.9772170636599427e-4,-0.03024284215751294,0,-0.007776399834089842
1990-08-24,-0.04324446978360297,0,0,0.001448447344915449,0,0.0089583067198995,-0.003942289774802044,2.958799990302463e-4,0.01457595062758621,0,-0.003360092817325633
