date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,SGOV,SPY,TIP,TLT
2017-07-05,214.11088063856405,429.3699411508939,761.7150174180344,426.369273168088,463.8640167081506,2025.9650432966232,760.8102201364426,221.46462860428042,1181.8937255254552,228.90799016402653,908.9238071141223
2017-07-06,214.25978500637873,424.20301524989475,758.3229012894604,426.1863302183035,462.9898988949004,1999.5093736791312,758.8474792986758,221.47372140096792,1171.085674210442,228.32100665462968,901.403968514684
2017-07-07,212.17525384769195,425.0297290788669,758.4397482423608,421.8318804188851,462.2469289999289,2018.9088764351968,758.2137977325501,221.48290155205436,1178.6803859082142,227.6126748236527,896.000806529464
2017-07-10,213.06863130806045,429.05992938670875,760.311274207913,422.5271362133965,462.8590332753389,2010.144158079048,759.4803183755031,221.49199509898443,1179.945902755915,227.51150456015998,897.3150361204194
2017-07-11,215.15314621790745,432.57338025632765,762.0657839589238,423.07602089761946,463.47069393847914,2016.0354255799639,759.7970295448279,221.501176007521,1179.0698148316746,228.24003444729976,898.8480702858637
2017-07-12,214.11088063856405,440.94379263619646,768.1484267137462,424.5762759225653,464.8255261385317,2031.5554169765007,763.1535717164734,221.51035729660893,1187.9301281461776,228.90799016402656,905.0541700447537
2017-07-13,213.96197627074937,443.11392235892777,770.3708320612816,423.80784853162703,464.34465043817664,2033.2800226282068,761.8234755349267,221.519538966264,1189.9262692627733,228.82701795669664,899.3595023175516
2017-07-14,216.34431616506546,448.6942288611308,775.7515467904964,427.2840716693148,465.0002287160172,2036.7281393300061,763.5967858942944,221.52863401743681,1195.4761824207753,228.80681990053384,900.4543664764094
2017-07-17,215.5998430725116,446.6275153488542,774.2309566274746,429.18686818562986,465.5684557051149,2041.4704400049934,764.293524544061,221.53799042421758,1195.3302949202798,229.2723151018227,902.9369325729274
2017-07-18,216.49320428404036,447.9707891223059,774.9327718119882,432.1874061529562,467.2727333885267,2036.1538383506443,767.5868152114583,221.54734722617232,1195.963180497675,229.91997277200963,910.8221699042581
2017-07-19,218.4288473237523,451.6910724128344,778.3247750994684,432.0776347995985,467.2727333885267,2056.416616911774,767.3334203532511,221.55705230895362,1202.438178079212,230.1020352505307,911.1872882073467
2017-07-20,218.1310548369628,451.17432297461147,781.4831409016947,432.6630913233176,467.4039216351935,2057.852977472186,768.0298997755413,221.5671055806907,1202.9734945031673,229.5353297895983,913.8158174964585
2017-07-21,215.15314621790745,450.86440595729806,778.4416784729158,436.39548484208615,468.23412183374336,2048.511404066246,769.8032101349089,221.5772462320956,1201.9024378101071,229.8794966673824,917.6853143514247
2017-07-24,215.5998430725116,452.2076323573139,776.3365150221099,436.57842779187064,467.9283923231436,2051.3868008799013,768.9166521655287,221.58747426653127,1201.6105780400867,229.8794966673824,914.1076737744456
2017-07-25,217.9821667179879,451.07090676415675,777.3891531680599,435.1513443633517,465.3062808537221,2070.068244978162,764.3565816277019,221.59778968746414,1204.531210197008,228.98890237713033,902.2067660739515
2017-07-26,220.06669787667468,454.79109530781346,782.1847868245673,438.6641672579703,466.79193834494805,2058.5722523540044,766.8898821410845,221.6076709109314,1204.580037158243,229.65685809385707,903.6669588575011
2017-07-27,221.40672344512802,452.31095382089694,780.4304463351976,438.33485319789736,466.049089435141,2045.4944387773726,764.9900687732203,221.61737863624654,1203.4603230420075,229.49491367919723,899.2131885889521
2017-07-28,222.5978933922861,452.10440564060247,781.2492213137058,441.6281333858006,466.83573497448396,2040.0338361997776,767.0165795701882,221.62682580297388,1202.0482405415721,230.0413210935898,904.5433689778753
