date,ticker,return
1991-06-06,TLT,-0.0020945876800017027
1991-06-07,TLT,-0.004196628934119873
1991-06-10,TLT,-0.0010546295589505261
1991-06-11,TLT,0
1991-06-12,TLT,-0.005274170433861136
1991-06-13,TLT,0.001060833052170418
1991-06-14,TLT,0.005297023155302449
1991-06-17,TLT,-0.0010546295589505261
1991-06-18,TLT,-0.003164367609956975
1991-06-19,TLT,0
1991-06-20,TLT,0.0031744126184274357
1991-06-21,TLT,-0.003164367609956975
1991-06-24,TLT,0
1991-06-25,TLT,0
1991-06-26,TLT,0
1991-06-27,TLT,0.002116584632233076
1991-06-28,TLT,0.013181863635992164
1991-07-01,TLT,-0.001048428865860096
1991-07-02,TLT,-0.0010498621686542142
1991-07-03,TLT,0.001050965537612747
1991-07-05,TLT,-0.006302003053448302
1991-07-08,TLT,-0.001057525535995807
1991-07-09,TLT,-0.002116032364268494
1991-07-10,TLT,0.002120519452058156
1991-07-11,TLT,0.0052902905433602765
1991-07-12,TLT,0.0021058977900125786
1991-07-15,TLT,0
1991-07-16,TLT,-0.0010498621686542142
1991-07-17,TLT,-0.003154229796743624
1991-07-18,TLT,0
1991-07-19,TLT,0.0021081640892415265
1991-07-22,TLT,0
1991-07-23,TLT,-0.002103729083134942
1991-07-24,TLT,0.007383380602148604
1991-07-25,TLT,0.004189159463951597
1991-07-26,TLT,-0.001042776303495141
1991-07-29,TLT,0
1991-07-30,TLT,0
1991-07-31,TLT,0.010089424971099437
1991-08-01,TLT,-0.003121031970576338
1991-08-02,TLT,0.014612825031443233
1991-08-05,TLT,0.0010294343745909096
1991-08-06,TLT,0.006166614823265748
1991-08-07,TLT,0
1991-08-08,TLT,-0.005106104681657064
1991-08-09,TLT,-0.002055283556495424
1991-08-12,TLT,0.0020595164467827054
1991-08-13,TLT,0.0041051537944010175
1991-08-14,TLT,0.009203077965414419
1991-08-15,TLT,-0.003039930512229172
1991-08-16,TLT,0.001016479930799452
1991-08-19,TLT,-0.00203057592265532
1991-08-20,TLT,0.0010171936630740674
1991-08-21,TLT,0.0020327199371461546
1991-08-22,TLT,0.0030422959589373466
1991-08-23,TLT,-0.0091002398175416
1991-08-26,TLT,-0.002040776339778394
1991-08-27,TLT,0.0020449496245882326
1991-08-28,TLT,0.008163506865436876
1991-08-29,TLT,0.0060738691644168785
1991-08-30,TLT,5.058181757435776e-4
1991-09-03,TLT,0.0010118370773757324
1991-09-04,TLT,-0.0030331543453433474
1991-09-05,TLT,-0.0010142860348465454
1991-09-06,TLT,0.0060920538755546705
1991-09-09,TLT,0.0030260838201077167
1991-09-10,TLT,-0.0020112241898728733
1991-09-11,TLT,-0.0010077568988040575
1991-09-12,TLT,0.007062440057971964
1991-09-13,TLT,0
1991-09-16,TLT,0.0020036331273087793
1991-09-17,TLT,0.0020008774996700396
1991-09-18,TLT,-0.0019968819834399465
1991-09-19,TLT,0.0010011032854013724
1991-09-20,TLT,0.001998173495725064
1991-09-23,TLT,9.966267000081075e-4
1991-09-24,TLT,-9.9563442415751e-4
1991-09-25,TLT,-9.97406167159709e-4
1991-09-26,TLT,9.984019794513355e-4
1991-09-27,TLT,0.00697880324822675
1991-09-30,TLT,0.007072555444348261
1991-10-01,TLT,9.879956301908077e-4
1991-10-02,TLT,-9.870204582911324e-4
1991-10-03,TLT,-0.0019787583245395313
1991-10-04,TLT,0.004955702731770817
1991-10-07,TLT,0
1991-10-08,TLT,-0.0019732876217872786
1991-10-09,TLT,-0.01086866630837835
1991-10-10,TLT,-0.005993949457710257
1991-10-11,TLT,0.010049609197050557
1991-10-14,TLT,-9.944361525364709e-4
1991-10-15,TLT,9.954260401781045e-4
1991-10-16,TLT,9.955959800995728e-4
1991-10-17,TLT,-0.010934329216204186
1991-10-18,TLT,0.004020140454608967
1991-10-21,TLT,-0.010010303557457578
1991-10-22,TLT,-0.002022776030669804
1991-10-23,TLT,0.0010136741692989837
1991-10-24,TLT,0.004048860348610406
1991-10-25,TLT,-0.0010077024532901824
1991-10-28,TLT,0.0020166537427166453
1991-10-29,TLT,0.011078663448455428
1991-10-30,TLT,0.0019920130624415666
1991-10-31,TLT,0.004200811179937203
1991-11-01,TLT,-0.0019924284334967846
1991-11-04,TLT,-0.0029937613657261553
1991-11-05,TLT,-0.006006970599913175
1991-11-06,TLT,0.0010079509127904895
1991-11-07,TLT,0.009054576473484843
1991-11-08,TLT,0.003986981711627147
1991-11-11,TLT,0
1991-11-12,TLT,0.006952961596582874
1991-11-13,TLT,-0.008875978049169064
1991-11-14,TLT,0.005969030295387645
1991-11-15,TLT,-0.0019770305125451637
1991-11-18,TLT,0
1991-11-19,TLT,-0.005946897366115977
1991-11-20,TLT,-9.974384142993342e-4
1991-11-21,TLT,-0.0049891655158029735
1991-11-22,TLT,-0.0030097021724094786
1991-11-25,TLT,-0.001006935970759737
1991-11-26,TLT,0.0050356325424729675
1991-11-27,TLT,-0.003005761416739583
1991-11-29,TLT,0.009304178295725274
1991-12-02,TLT,0.0020042994426290317
1991-12-03,TLT,0.0030003970188208218
1991-12-04,TLT,0.0059806240910058595
1991-12-05,TLT,-0.0019810811127400907
1991-12-06,TLT,0.005957327199975326
1991-12-09,TLT,9.879549801643517e-4
1991-12-10,TLT,0
1991-12-11,TLT,-0.0019722946268179165
1991-12-12,TLT,0.0039523845203885966
1991-12-13,TLT,-0.0029534494428195
1991-12-16,TLT,9.879549801643517e-4
1991-12-17,TLT,0.0029584419402268747
1991-12-18,TLT,-9.832384595130916e-4
1991-12-19,TLT,0.008857855519833757
1991-12-20,TLT,0.009757294853047993
1991-12-23,TLT,0.0067620752217190105
1991-12-24,TLT,-9.587647909926611e-4
1991-12-26,TLT,0.0019204756887565289
1991-12-27,TLT,-9.58949147144561e-4
1991-12-30,TLT,0.006718129780381998
1991-12-31,TLT,0.011031635444838317
1992-01-02,TLT,-0.006641369794098462
1992-01-03,TLT,-0.001909877278892913
1992-01-06,TLT,0.005741690493059393
1992-01-07,TLT,0.004756845835363288
1992-01-08,TLT,-9.463305890564655e-4
1992-01-09,TLT,-9.483837207671098e-4
1992-01-10,TLT,-0.007590509070373175
1992-01-13,TLT,-0.004780462863199664
1992-01-14,TLT,-0.0038417732207877142
1992-01-15,TLT,-0.001927264962929054
1992-01-16,TLT,-0.00773153635572299
1992-01-17,TLT,0.002921313617480381
1992-01-20,TLT,9.714778429890103e-4
1992-01-21,TLT,0.002909533547671206
1992-01-22,TLT,-0.00483535124104717
1992-01-23,TLT,-0.006802946987506164
1992-01-24,TLT,-9.778132954249008e-4
1992-01-27,TLT,9.78770350086311e-4
1992-01-28,TLT,0.003914089153705724
1992-01-29,TLT,-0.00779825229940645
1992-01-30,TLT,-0.004910753353305153
1992-01-31,TLT,0.008144390201884733
1992-02-03,TLT,-0.004926936170749907
1992-02-04,TLT,0.005941987563617079
1992-02-05,TLT,9.841332941769032e-4
1992-02-06,TLT,-9.831657280502393e-4
1992-02-07,TLT,-9.848048028688883e-4
1992-02-10,TLT,-0.001970132171902117
1992-02-11,TLT,-9.871228769300355e-4
1992-02-12,TLT,0
1992-02-13,TLT,-0.00889265954086349
1992-02-14,TLT,9.962837000594416e-4
1992-02-18,TLT,-0.006972103507056904
1992-02-19,TLT,0.005015126202743803
1992-02-20,TLT,0.0029935002883574313
1992-02-21,TLT,-0.00398015046382294
1992-02-24,TLT,-0.0019972325156389914
1992-02-25,TLT,0.0020012294361402283
1992-02-26,TLT,-0.0039955252540521125
1992-02-27,TLT,0
1992-02-28,TLT,0.03737481383076591
1992-03-02,TLT,-0.00998060184558791
1992-03-03,TLT,-0.0010081144439767487
1992-03-04,TLT,0.001009131764284188
1992-03-05,TLT,-0.004031939541266127
1992-03-06,TLT,0.003036066333188092
1992-03-09,TLT,0.004036452948907199
1992-03-10,TLT,-0.003015150670806488
1992-03-11,TLT,-0.005040053985242876
1992-03-12,TLT,-0.007092101481049995
1992-03-13,TLT,-0.002041516174605462
1992-03-16,TLT,-0.0010224707778061504
1992-03-17,TLT,0.004094520198455243
1992-03-18,TLT,0.002038986597608483
1992-03-19,TLT,0.002034464034417427
1992-03-20,TLT,-0.008122302851838903
1992-03-23,TLT,0.0030713035848812797
1992-03-24,TLT,0.008163216977453036
1992-03-25,TLT,0
1992-03-26,TLT,-0.00506075477661605
1992-03-27,TLT,0.005086496286996756
1992-03-30,TLT,-0.001012195555259554
1992-03-31,TLT,0.0040775137605579825
1992-04-01,TLT,0.006090506410349583
1992-04-02,TLT,-0.001008301082282892
1992-04-03,TLT,0.004040224402185544
1992-04-06,TLT,0
1992-04-07,TLT,-0.0010059182330500738
1992-04-08,TLT,-0.003021087407693357
1992-04-09,TLT,0.00707009777540657
1992-04-10,TLT,-0.0020060032937726513
1992-04-13,TLT,0.00402117128745938
1992-04-14,TLT,-0.0010006637480457492
1992-04-15,TLT,-0.0010034214631258198
1992-04-16,TLT,-0.006018229524731189
1992-04-20,TLT,-0.010089860994547672
1992-04-21,TLT,-0.002038496147014568
1992-04-22,TLT,0
1992-04-23,TLT,-0.001021926535068829
1992-04-24,TLT,0.002045421416894566
1992-04-27,TLT,-0.005102631371566968
1992-04-28,TLT,0.004103206111259361
1992-04-29,TLT,-0.001021926535068829
1992-04-30,TLT,0.006483474629497277
1992-05-01,TLT,0.004090519569622364
1992-05-04,TLT,-0.002037186180899986
1992-05-05,TLT,0.0030614251330658426
1992-05-06,TLT,0.003050679617108587
1992-05-07,TLT,-0.0020286306125508746
1992-05-08,TLT,0.01016362419310779
1992-05-11,TLT,0
1992-05-12,TLT,0.004024312227558502
1992-05-13,TLT,0.0010023361925555196
1992-05-14,TLT,-0.0020020116670883548
1992-05-15,TLT,0.0060183015025458975
1992-05-18,TLT,-0.001994027101761886
1992-05-19,TLT,0.004993760064047725
1992-05-20,TLT,-0.00397515707061058
1992-05-21,TLT,-0.006986821810349042
1992-05-22,TLT,0.005025482015353244
1992-05-26,TLT,-0.010999441778239083
1992-05-27,TLT,0.0020224009189278025
1992-05-28,TLT,0.00302649062988114
1992-05-29,TLT,0.010530804126984927
1992-06-01,TLT,-0.006012912031657991
1992-06-02,TLT,0.0030251877186109333
1992-06-03,TLT,-0.001004026825418336
1992-06-04,TLT,0
1992-06-05,TLT,0.003015977635196343
1992-06-08,TLT,0
1992-06-09,TLT,-0.0030069088653075227
1992-06-10,TLT,-0.002014058903919369
1992-06-11,TLT,0.0010085896096456715
1992-06-12,TLT,0.003020543176750712
1992-06-15,TLT,0.0010039603511986517
1992-06-16,TLT,0.0020076414397776077
1992-06-17,TLT,0.0010004389813726977
1992-06-18,TLT,0.001999742898433965
1992-06-19,TLT,-0.0019957519077293817
1992-06-22,TLT,-9.99439103534061e-4
1992-06-23,TLT,-0.0020036188914617226
1992-06-24,TLT,0.0030100889439075296
1992-06-25,TLT,0.004999069015629631
1992-06-26,TLT,-9.94897886021251e-4
1992-06-29,TLT,9.958886935772515e-4
1992-06-30,TLT,0.004205300577321935
1992-07-01,TLT,0.003989058256672395
1992-07-02,TLT,0.012908697551260229
1992-07-06,TLT,0.0019623399236126104
1992-07-07,TLT,9.772863434271972e-4
1992-07-08,TLT,0
1992-07-09,TLT,0
1992-07-10,TLT,-0.004887121172505893
1992-07-13,TLT,-0.002947250297637427
1992-07-14,TLT,-0.001971370571383524
1992-07-15,TLT,0.005923672825609572
1992-07-16,TLT,0.0019628595764777934
1992-07-17,TLT,-0.005876481798281152
1992-07-20,TLT,0.001970312249971462
1992-07-21,TLT,-9.826555486344146e-4
1992-07-22,TLT,0.004920648021946805
1992-07-23,TLT,0.009793598589341368
1992-07-24,TLT,-0.002908632675916345
1992-07-27,TLT,0.003890024078148979
1992-07-28,TLT,0.00872056410606925
1992-07-29,TLT,0.0019216541057005543
1992-07-30,TLT,-0.0038340143675293925
1992-07-31,TLT,0.0031953618454358956
1992-08-03,TLT,9.649678537568818e-4
1992-08-04,TLT,0.0038559444362915585
1992-08-05,TLT,0
1992-08-06,TLT,-0.0019194384234074713
1992-08-07,TLT,0.006735749627030607
1992-08-10,TLT,0.0038246763723599475
1992-08-11,TLT,0.0028576627050984627
1992-08-12,TLT,0
1992-08-13,TLT,-0.007596736480294575
1992-08-14,TLT,0.001914130845167561
1992-08-17,TLT,-0.004777204623507392
1992-08-18,TLT,0.004800135854706067
1992-08-19,TLT,9.539452864246734e-4
1992-08-20,TLT,0.0019081777659628596
1992-08-21,TLT,-0.004760782685716225
1992-08-24,TLT,-0.008612839552691987
1992-08-25,TLT,-0.0038611768183185458
1992-08-26,TLT,0.0029073661137661855
1992-08-27,TLT,0.0019318687369087595
1992-08-28,TLT,0
1992-08-31,TLT,0.007081575082981351
1992-09-01,TLT,0.0038533666437092773
1992-09-02,TLT,0.0028807815411631132
1992-09-03,TLT,0
1992-09-04,TLT,0.009568635235140732
1992-09-08,TLT,0.0075837502064555196
1992-09-09,TLT,-0.00282326654888021
1992-09-10,TLT,9.442650050237589e-4
1992-09-11,TLT,-0.005655644409000904
1992-09-14,TLT,0.001895468143950696
1992-09-15,TLT,-0.00662239067212278
1992-09-16,TLT,-9.517755809395068e-4
1992-09-17,TLT,9.526823207086643e-4
1992-09-18,TLT,0
1992-09-21,TLT,-0.0019044944478859849
1992-09-22,TLT,-0.009542870042315577
1992-09-23,TLT,-0.0028888833606357522
