date,cpi,corecpi,pce,corepce,mediancpi,trimmedmeancpi,trimmedmeanpce,medianpce
1985-03-01,3.72292305226805,4.45579357588868,4.80590562370429,5.57164129308207,3.86204392128775,3.86938317727292,3.88790847643055,4.50825071450549
1985-06-01,3.68859570821507,4.27882167008007,3.27704466888101,3.51139037315777,4.44844737428676,3.76466013718098,3.4838784132259,3.89050938624718
1985-09-01,2.51007564642689,3.60268503363881,3.17660780048703,4.17451908159672,3.4227208845454,2.91676234054679,3.3730286237168,3.64958216768885
1985-12-01,4.14063297666942,4.69781732318513,2.81851029560234,2.89990556972393,3.84332465089485,3.82959851983162,3.5203605289754,3.7611372215044
1986-03-01,2.09578334779918,4.39495526798397,2.86325749879013,4.38645396718353,3.94723246497746,3.61345930923287,3.58373668115068,4.05355779130943
1986-06-01,-1.93289379896814,3.36914054212007,-0.422468506841045,2.76827551521888,3.58868129119614,2.65946824422429,2.64827895022044,3.43336475249225
1986-09-01,2.46825790146461,3.8250341408685,2.13481843821568,2.78090341601114,3.51650017766472,3.33205022114813,3.13967783001277,3.26980831124195
1986-12-01,2.82494530166735,3.90891584362445,2.44092872625068,3.2971666081643,4.10384379276387,3.40454063876614,3.42803342449234,4.05220729307407
1987-03-01,4.9161189315776,3.27745835216195,3.83898715705744,2.55223470181105,4.33085107432147,4.20727432433257,3.84068705346872,4.1504933669946
1987-06-01,4.60950360025936,4.90564152518984,3.92106838640951,3.94307284492215,4.11090191929966,4.14504602672927,4.0315944657473,4.62416547271209
1987-09-01,4.31334658173221,3.79322996477587,3.8438627758993,3.63409045377334,3.848834652982,4.00312299557959,3.42350603580268,3.99271287496077
1987-12-01,3.78656588933901,4.68426013559955,3.49752346667649,4.13026950009991,3.84213109382223,3.78483229476361,3.47176378329526,3.86733448175942
1988-03-01,3.15811419781071,3.94263696294586,3.19911286887058,3.90577871065365,3.24355865599248,3.17373687717759,3.40323950627419,4.24300135228217
1988-06-01,4.66802974844869,4.92629977994572,4.49326507111083,4.9393733115829,4.16029167914542,4.20512409593539,3.81843682298495,4.07609574342644
1988-09-01,4.96657478935763,4.52905116064453,5.02042476675233,4.69226245235939,4.669396501616,4.76581139576597,4.45536955796779,4.63090864360527
1988-12-01,4.44187592985825,4.92317684560619,4.10437364628344,4.54193489331709,4.21498722775659,4.51501079545091,3.92745589998671,4.0920047962679
1989-03-01,4.62221961851395,4.31438029420099,4.67741040789436,4.43990945897681,4.48280368777565,4.50392263345138,4.27654206879928,4.36384230503817
1989-06-01,6.62422204854778,4.37677776218621,5.49900652889652,3.68651242870597,4.94833664896754,4.85423811545675,4.03247103138831,4.18625323425863
1989-09-01,3.16439956644377,3.90095531267858,2.3788105511211,3.01480293628238,4.40586827358662,3.9321076010878,3.47555936350212,4.01843280535574
1989-12-01,4.12877381876267,4.92635844613172,3.18122662940776,3.71011231391694,4.15342880977418,4.61803414093547,3.94794395433886,4.5718650248123
1990-03-01,7.06543507578159,5.18297251570576,5.92445186097847,4.6863219700221,4.72865924523493,5.1310761767893,4.02791243609975,4.49605073894319
1990-06-01,4.01641699080997,5.32535475759288,3.68250245874817,4.5416292436367,4.99668474325918,4.35419863599118,4.0732550676055,4.47399180933643
1990-09-01,7.09007069502445,6.08194360315613,5.18089311378749,4.10619057126294,5.02636438393609,5.60893705905023,4.25097868384303,4.5825235501459
1990-12-01,6.96663043468968,4.67060968304089,5.39828832127289,3.40111498296636,4.13400945896816,4.50447085437533,3.30094230875992,3.68879067536096
1991-03-01,3.0239807023374,5.9214248027432,2.11906156300237,3.59355796097869,4.75035783763633,4.94238041125146,3.02310522605369,3.18003055672924
1991-06-01,2.39570117936239,3.66669048524697,2.20086982304477,3.12366547948353,3.73428925598893,3.37489158364055,2.81295791022695,2.98725897999035
1991-09-01,3.08396780805726,4.41075602679215,2.74491931790595,3.64605486879328,3.75797510733786,3.7295671745198,2.73928741217946,2.66585999493041
1991-12-01,3.36022240166043,3.78567006792321,2.93718962607035,3.18879833385588,3.2694173713397,3.44250657623495,3.16101945504599,3.31182590719687
1992-03-01,2.73822805974242,3.56020638126198,2.52990297041535,3.09247359786804,2.63483503820117,3.13271672718733,2.97841009877018,3.15789208841071
1992-06-01,3.1126084520851,3.52880120655157,2.68283876052562,2.8573025793605,3.03594809753527,3.00589293120097,2.50932789328429,2.48735311476376
1992-09-01,3.08857638029709,3.12548333446205,2.57463974195582,2.38645496139824,2.52947146404197,2.89698288640272,2.2579771514041,2.32739702329217
1992-12-01,3.55009429285484,3.65593215798028,2.82115855736598,2.96558936390434,2.84436599427336,3.04032800064842,2.59240496652506,3.32412293599904
1993-03-01,2.94202719331216,3.53107111523732,2.40672222839673,2.78690034101958,2.62555751609852,2.85693051462959,2.59962413069794,3.07036125951048
1993-06-01,2.92054776667829,3.40929626900945,2.71494100873553,3.07309189829159,2.93924402104173,3.05948598405295,2.7232482608569,3.10512207834688
1993-09-01,1.86344863057823,2.39324596754014,1.74387886511711,2.253088749955,2.28009223463304,2.359732320048,2.1267219768343,2.36076733754982
1993-12-01,3.35713521265992,3.18136967101108,2.32840028623562,2.07526805404017,3.15271048423329,3.10960458092961,2.30746669911934,2.39603955905845
1994-03-01,2.02478623081173,2.62510660538398,1.4421700947604,1.82752465263083,2.97566846092985,2.61791289848501,2.34084912406538,2.87469594041623
1994-06-01,2.29164531911714,2.78365283312643,2.25091050023536,2.71677427237407,2.68772579701226,2.56323507412894,2.43777787007204,2.97882448785156
1994-09-01,3.75718284471529,3.02648644322874,2.8979202341805,2.25198574598937,2.85233299907748,3.00372436157899,2.25575193290204,2.46321236536353
1994-12-01,2.3485901131761,2.57056305793726,1.8929733936164,2.04785190248837,3.06896788723177,2.39843458967821,2.02962111741094,2.47127486325884
1995-03-01,2.97042946948163,3.41630696161634,1.96894567882318,2.11479742949854,3.25166172346634,2.84653352043662,2.47241248982668,3.02436653091411
1995-06-01,3.31031282960199,3.30166005526542,2.35217001430548,2.39417013661181,3.33878053579497,2.88162918923873,2.26501469218321,2.65878932366874
1995-09-01,2.03151293885695,2.68104119761343,1.64221186853035,1.92056631565087,2.88850310089717,2.56068262232847,2.03525010463939,2.28880831420766
1995-12-01,2.1984448726456,2.83138872919877,1.77268851258476,2.02260382945356,3.00692007644678,2.85456880946919,2.4277235900046,2.71496905672197
1996-03-01,3.60443229862539,2.72796173560503,2.2410081624016,1.58197828900668,3.05478885563222,3.0446435184551,2.291899211518,2.3948719162431
1996-06-01,3.48399577206415,2.37816370275143,2.70364489125323,1.91167253439164,2.95820978392056,2.7137606790735,2.25973243997903,2.5418544898669
1996-09-01,2.32173500681743,2.61104182016765,1.71397186852567,1.83911132990684,2.81296505457787,2.71808162193514,2.34319743636824,2.77346163598458
1996-12-01,3.5208672146698,2.59410937326789,2.7563894110217,2.29658995526394,2.93486953945041,2.97084424928082,2.59855706309924,2.82065199682999
1997-03-01,2.45933605577846,2.33367108535927,1.77627333713342,1.58069473423388,2.7338994121445,2.45545421241424,2.15623865068002,2.6262155024902
1997-06-01,0.921942570122658,2.56243276731185,1.00767851820374,2.10340557135988,2.77549801490378,1.99178567895939,1.90854891934129,2.23440074675993
1997-09-01,2.01505006250005,1.74529797513223,1.05674872419474,0.935312422817325,2.31905912315744,2.10494541157589,1.66500475176041,2.35373523711067
1997-12-01,2.17337937796351,2.2953453910783,1.26575291141884,1.27559756614446,2.58990141438702,2.17750293514281,1.5117457406022,2.30547435822188
1998-03-01,0.827296525315724,2.44107287659345,0.0282875426965479,1.18191812845456,2.69900145254605,1.88503894420824,1.46733392990055,2.23873109911452
1998-06-01,1.32338978631332,2.26841476191231,0.72600130355589,1.22869343778451,2.64192169466957,2.12580009568184,1.99570814240813,2.41507897851627
1998-09-01,2.06668796452822,2.41257765075298,1.24228279766974,1.43110427621216,3.20446456675527,2.13235899049,1.87038804788544,2.56266597032384
1998-12-01,1.89042341303638,2.24210871935075,1.05676413786588,1.27605952244718,2.89737521554729,1.84689141350969,1.81753585808502,2.49563263964772
1999-03-01,1.47026328190676,1.76528407872869,0.793942964647187,1.01221842397621,1.79425007864946,1.30579175905419,1.46702836087858,2.2677720034934
1999-06-01,3.02853888069203,1.91144361210374,2.29430775227357,1.39577502848778,2.00606326605268,1.88241069675608,1.85307818758202,2.32651690685626
1999-09-01,3.00578262771547,2.13244598155626,2.21890762376813,1.47902174493939,2.05080619110132,2.01106956304278,1.98044250301992,2.39521000375176
1999-12-01,2.98336577986684,2.27392849645147,2.44907162057788,1.89678283028483,2.15288345608473,2.11742302859399,2.06977105443518,2.37473482650594
2000-03-01,4.01718117227616,2.64161650759844,3.2892001305185,2.11264150174404,3.10254538158519,2.84582705391101,2.57227113672585,2.98687750756088
2000-06-01,3.17246906505402,2.54859792433846,1.92028415076368,1.39919405251723,2.81007626105507,2.65454880426834,2.26689608984927,2.65927598954825
2000-09-01,3.70586878681365,2.68291427315426,2.60222213415262,1.94741242570222,3.1405913424315,3.02768970370457,2.43933831998988,2.76017549447651
2000-12-01,2.88227734712541,2.4409418301238,2.27737248905093,1.99205896501036,2.85714364517209,2.50575401716002,2.55491768764007,2.76931415237212
2001-03-01,3.88153930155972,2.94639604770222,2.99848868496797,2.62958883601687,3.34737121239859,3.16243747714222,2.81444835688134,3.30182739763523
2001-06-01,2.83425914261999,2.48208677100672,1.8848787932231,1.52087519589212,3.19774183546713,2.70891927836916,2.66416144288761,3.17650832046656
2001-09-01,1.13388265568128,2.75996144993129,0.201843082449304,1.03286147073154,3.13643212916905,2.42881908484514,2.39637339779497,3.26761272392775
2001-12-01,-0.299906068231537,2.66820294429111,0.164555499391872,1.94610700886859,3.47392003286426,2.17743823178371,1.91174724656,2.68499637760147
2002-03-01,1.28312351944957,2.21717102974934,0.808463522981939,1.23542574624111,2.923697034637,1.94451702110778,1.94268519315342,2.93573830263198
2002-06-01,3.18217307521784,2.06160468210084,3.00209964276896,2.22085716297156,2.72161926472259,2.15118215314258,2.1382854260539,2.69559899271599
2002-09-01,2.17200206880244,2.12231732405164,2.08585512655342,2.14558935059337,2.38319826973201,2.12396411726354,2.1419342145893,2.61503899967794
2002-12-01,2.38572926718867,1.82772074365567,1.87880950862358,1.43112276045041,2.38801960127712,2.11788311147771,2.10282671070205,2.79020653573463
2003-03-01,4.1777667906848,1.32714504674303,3.09393897847308,1.23983266468894,2.17135776445743,2.00089933796126,1.71879209912087,2.61242656399385
2003-06-01,-0.652822191402758,0.694562419968081,0.403272201830696,1.52483821769978,1.01700337945361,0.846599509471702,1.24928214549545,1.50633938011335
2003-09-01,3.01976778201885,1.60010738897154,2.66146892344421,1.84348186051786,2.00617335190805,2.00046914896879,2.01793425418173,2.30416294536049
2003-12-01,1.52682871423935,1.03724605895148,1.98195197718007,1.80423586878173,1.87246878742922,1.58745320913114,1.96647109031103,2.66987143219481
2004-03-01,3.42815771821994,1.93765996944071,3.12035375331869,2.21561642746451,2.22174332767806,2.25714843566855,2.20180233025744,2.27816325135173
2004-06-01,3.17951790983899,2.5540176471442,2.71884742453397,2.3104507108465,2.79493553794543,2.6013185427961,2.67891129080908,3.04847905807411
2004-09-01,2.57543610400679,1.70950912326575,1.97949889553533,1.43807783556431,2.42880842329458,2.01483543450409,2.01799190050616,2.38629925102674
2004-12-01,4.36469194479712,2.45806222155234,3.46477000897882,2.18794125859527,2.22330502048911,2.51845426339339,2.08199508198883,2.11469585192456
2005-03-01,2.03555817653247,2.5115451285646,2.34591201769694,2.87557510317695,2.6729765043304,2.44485755768336,2.74354753613757,2.79623591868239
